#,Symbol
1463,PARADEEP
1464,PARAGMILK
1465,PARAS
1466,PARASPETRO
1467,PARKHOSPS
1468,PARKHOTELS
1469,PARSVNATH
1470,PASHUPATI
1471,PASUPTAC
1472,PATANJALI
1473,PATELENG
1474,PATELRMART
1475,PATINTLOG
1476,PAUSHAKLTD
1477,PAVNAIND
1478,PAYTM
1479,PCBL
1480,PCJEWELLER
1481,PDMJEPAPER
1482,PDSL
1483,PEARLPOLY
1484,PENIND
1485,PENINLAND
1486,PERSISTENT
1487,PETRONET
1488,PFC
1489,PFIZER
1490,PFOCUS
1491,PFS
1492,PGEL
1493,PGHH
1494,PGHL
1495,PGIL
1496,PHOENIXLTD
1497,PICCADIL
1498,PIDILITIND
1499,PIGL
1500,PIIND
1501,PILANIINVS
1502,PILITA
1503,PINELABS
1504,PIONEEREMB
1505,PIRAMALFIN
1506,PITTIENG
1507,PIXTRANS
1508,PKTEA
1509,PLASTIBLEN
1510,PLATIND
1511,PLAZACABLE
1512,PNB
1513,PNBGILTS
1514,PNBHOUSING
1515,PNC
1516,PNCINFRA
1517,PNGJL
1518,POCL
1519,PODDARMENT
1520,POKARNA
1521,POLICYBZR
1522,POLYCAB
1523,POLYMED
1524,POLYPLEX
1525,PONNIERODE
1526,POONAWALLA
1527,POWERGRID
1528,POWERINDIA
1529,POWERMECH
1530,PPAP
1531,PPL
1532,PPLPHARMA
1533,PRABHA
1534,PRAENG
1535,PRAJIND
1536,PRAKASH
1537,PRAKASHSTL
1538,PRAXIS
1539,PRECAM
1540,PRECOT
1541,PRECWIRE
1542,PREMEXPLN
1543,PREMIER
1544,PREMIERENE
1545,PREMIERPOL
1546,PRESTIGE
1547,PRICOLLTD
1548,PRIMESECU
1549,PRIMO
1550,PRINCEPIPE
1551,PRITI
1552,PRITIKAUTO
1553,PRIVISCL
1554,PROSTARM
1555,PROTEAN
1556,PROZONER
1557,PRSMJOHNSN
1558,PRUDENT
1559,PRUDMOULI
1560,PSB
1561,PSPPROJECT
1562,PTC
1563,PTCIL
1564,PTL
1565,PUNJABCHEM
1566,PURVA
1567,PVP
1568,PVRINOX
1569,PVSL
1570,PWL
1571,PYRAMID
1572,QPOWER
1573,QUADFUTURE
1574,QUESS
1575,QUICKHEAL
1576,RACE
1577,RACLGEAR
1578,RADAAN
1579,RADHIKAJWE
1580,RADIANTCMS
1581,RADICO
1582,RADIOCITY
1583,RAILTEL
1584,RAIN
1585,RAINBOW
1586,RAJESHEXPO
1587,RAJMET
1588,RAJOOENG
1589,RAJRATAN
1590,RAJRILTD
1591,RAJSREESUG
1592,RAJTV
1593,RALLIS
1594,RAMANEWS
1595,RAMAPHO
1596,RAMASTEEL
1597,RAMCOCEM
1598,RAMCOIND
1599,RAMCOSYS
1600,RAMKY
1601,RAMRAT
1602,RANASUG
1603,RANEHOLDIN
1604,RATEGAIN
1605,RATNAMANI
1606,RATNAVEER
1607,RAYMOND
1608,RAYMONDLSL
1609,RAYMONDREL
1610,RBA
1611,RBLBANK
1612,RBZJEWEL
1613,RCF
1614,RCOM
1615,RECLTD
1616,REDINGTON
1617,REDTAPE
1618,REFEX
1619,REGAAL
1620,REGENCERAM
1621,RELAXO
1622,RELCHEMQ
1623,RELIABLE
1624,RELIANCE
1625,RELIGARE
1626,RELINFRA
1627,RELTD
1628,REMSONSIND
1629,RENUKA
1630,REPCOHOME
1631,REPL
1632,REPRO
1633,RESPONIND
1634,RETAIL
1635,RGL
1636,RHETAN
1637,RHFL
1638,RHIM
1639,RHL
1640,RICOAUTO
1641,RIIL
1642,RISHABH
1643,RITCO
1644,RITES
1645,RKDL
1646,RKEC
1647,RKFORGE
1648,RKSWAMY
1649,RMDRIP
1650,RML
1651,RNBDENIMS
1652,ROHLTD
1653,ROLEXRINGS
1654,ROLLT
1655,ROML
1656,ROSSARI
1657,ROSSELLIND
1658,ROSSTECH
1659,ROTO
1660,ROUTE
1661,RPEL
1662,RPGLIFE
1663,RPOWER
1664,RPPINFRA
1665,RPPL
1666,RPSGVENT
1667,RPTECH
1668,RRKABEL
1669,RSSOFTWARE
1670,RSWM
1671,RSYSTEMS
1672,RTNINDIA
1673,RTNPOWER
1674,RUBFILA
1675,RUBICON
1676,RUBYMILLS
1677,RUCHINFRA
1678,RUCHIRA
1679,RUDRA
1680,RUPA
1681,RUSHIL
1682,RUSTOMJEE
1683,RVHL
1684,RVNL
1685,RVTH
1686,S&SPOWER
1687,SAATVIKGL
1688,SABEVENTS
1689,SADBHAV
1690,SADBHIN
1691,SADHNANIQ
1692,SAFARI
1693,SAGARDEEP
1694,SAGCEM
1695,SAGILITY
1696,SAHYADRI
1697,SAIL
1698,SAILIFE
1699,SAKAR
1700,SAKHTISUG
1701,SAKSOFT
1702,SAKUMA
1703,SALASAR
1704,SALONA
1705,SALSTEEL
1706,SALZERELEC
1707,SAMBHAAV
1708,SAMBHV
1709,SAMHI
1710,SAMMAANCAP
1711,SAMPANN
1712,SANATHAN
1713,SANCO
1714,SANDESH
1715,SANDHAR
1716,SANDUMA
1717,SANGAMIND
1718,SANGHIIND
1719,SANGHVIMOV
1720,SANGINITA
1721,SANOFI
1722,SANOFICONR
1723,SANSERA
1724,SANSTAR
1725,SANWARIA
1726,SAPPHIRE
1727,SARDAEN
1728,SAREGAMA
1729,SARLAPOLY
1730,SARVESHWAR
1731,SASKEN
1732,SASTASUNDR
1733,SATIA
1734,SATIN
1735,SAURASHCEM
1736,SBC
1737,SBCL
1738,SBFC
1739,SBGLP
1740,SBICARD
1741,SBILIFE
1742,SBIN
1743,SCHAEFFLER
1744,SCHAND
1745,SCHNEIDER
1746,SCI
1747,SCILAL
1748,SCODATUBES
1749,SCPL
1750,SDBL
1751,SEAMECLTD
1752,SECMARK
1753,SECURKLOUD
1754,SEJALLTD
1755,SELMC
1756,SEMAC
1757,SENCO
1758,SENORES
1759,SEPC
1760,SERVOTECH
1761,SESHAPAPER
1762,SETCO
1763,SETL
1764,SETUINFRA
1765,SEYAIND
1766,SFL
1767,SGFIN
1768,SGIL
1769,SGL
1770,SGMART
1771,SHADOWFAX
1772,SHAH
1773,SHAHALLOYS
1774,SHAILY
1775,SHAKTIPUMP
1776,SHALBY
1777,SHALPAINTS
1778,SHANKARA
1779,SHANTI
1780,SHANTIGEAR
1781,SHANTIGOLD
1782,SHARDACROP
1783,SHARDAMOTR
1784,SHAREINDIA
1785,SHEKHAWATI
1786,SHEMAROO
1787,SHILCTECH
1788,SHILPAMED
1789,SHIVALIK
1790,SHIVAMAUTO
1791,SHIVAMILLS
1792,SHIVATEX
1793,SHIVAUM
1794,SHK
1795,SHOPERSTOP
1796,SHRADHA
1797,SHREDIGCEM
1798,SHREECEM
1799,SHREEJISPG
1800,SHREEPUSHK
1801,SHREERAMA
1802,SHRENIK
1803,SHREYANIND
1804,SHRINGARMS
1805,SHRIPISTON
1806,SHRIRAMFIN
1807,SHRIRAMPPS
1808,SHYAMCENT
1809,SHYAMMETL
1810,SHYAMTEL
1811,SICALLOG
1812,SIEMENS
1813,SIGACHI
1814,SIGIND
1815,SIGMA
1816,SIGMAADV
1817,SIGNATURE
1818,SIGNPOST
1819,SIKKO
1820,SIL
1821,SILGO
1822,SILINV
1823,SILLYMONKS
1824,SILVERTUC
1825,SIMBHALS
1826,SIMPLEXINF
1827,SINCLAIR
1828,SINDHUTRAD
1829,SINTERCOM
1830,SIRCA
1831,SIS
1832,SITINET
1833,SIYSIL
1834,SJS
1835,SJVN
1836,SKFINDIA
1837,SKFINDUS
1838,SKIPPER
1839,SKMEGGPROD
1840,SKYGOLD
1841,SMARTLINK
1842,SMARTWORKS
1843,SMCGLOBAL
1844,SMLMAH
1845,SMLT
1846,SMSPHARMA
1847,SNOWMAN
1848,SOBHA
1849,SOFTTECH
1850,SOLARA
1851,SOLARINDS
1852,SOLARWORLD
1853,SOLEX
1854,SOMANYCERA
1855,SOMATEX
1856,SOMICONVEY
1857,SONACOMS
1858,SONAMLTD
1859,SONATSOFTW
1860,SOTL
1861,SOUTHBANK
1862,SOUTHWEST
1863,SPAL
1864,SPANDANA
1865,SPARC
1866,SPCENET
1867,SPECIALITY
1868,SPECTRUM
1869,SPENCERS
1870,SPIC
1871,SPLIL
1872,SPLPETRO
1873,SPMLINFRA
1874,SPORTKING
1875,SRD
1876,SREEL
1877,SRF
1878,SRGHFL
1879,SRHHYPOLTD
1880,SRM
1881,SSDL
1882,SSWL
1883,STALL-RE
1884,STALLION
1885,STANLEY
1886,STAR
1887,STARCEMENT
1888,STARHEALTH
1889,STARPAPER
1890,STARTECK
1891,STCINDIA
1892,STEELCAS
1893,STEELCITY
1894,STEELXIND
1895,STEL
1896,STERTOOLS
1897,STLNETWORK
1898,STLTECH
1899,STOVEKRAFT
1900,STUDDS
1901,STYL
1902,STYLAMIND
1903,STYLEBAAZA
1904,STYRENIX
1905,SUBEXLTD
1906,SUBROS
1907,SUDARCOLOR
1908,SUDARSCHEM
1909,SUDEEPPHRM
1910,SUKHJITS
1911,SULA
1912,SUMEETINDS
1913,SUMICHEM
1914,SUMIT
1915,SUMMITSEC
1916,SUNCLAY
1917,SUNDARAM
1918,SUNDARMFIN
1919,SUNDRMBRAK
1920,SUNDRMFAST
1921,SUNDROP
1922,SUNFLAG
1923,SUNPHARMA
1924,SUNTECK
1925,SUNTV
1926,SUPERHOUSE
1927,SUPERSPIN
1928,SUPRAJIT
1929,SUPREME
1930,SUPREMEENG
1931,SUPREMEIND
1932,SUPREMEINF
1933,SUPRIYA
1934,SURAJEST
1935,SURAJLTD
1936,SURAKSHA
1937,SURANASOL
1938,SURANAT&P
1939,SURYALAXMI
1940,SURYAROSNI
1941,SURYODAY
1942,SUTLEJTEX
1943,SUVEN
1944,SUVIDHAA
1945,SUYOG
1946,SUZLON
1947,SVLL
1948,SVPGLOB
1949,SWANCORP
1950,SWARAJENG
1951,SWELECTES
1952,SWIGGY
1953,SWSOLAR
1954,SYMPHONY
1955,SYNCOMF
1956,SYNGENE
1957,SYRMA
1958,SYSTMTXC
1959,TAINWALCHM
1960,TAJGVK
1961,TAKE
1962,TALBROAUTO
1963,TANLA
1964,TARACHAND
1965,TARAPUR
1966,TARC
1967,TARIL
1968,TARMAT
1969,TARSONS
1970,TASTYBITE
1971,TATACAP
1972,TATACHEM
1973,TATACOMM
1974,TATACONSUM
1975,TATAELXSI
1976,TATAINVEST
1977,TATAPOWER
1978,TATASTEEL
1979,TATATECH
1980,TATVA
1981,TBOTEK
1982,TBZ
1983,TCI
1984,TCIEXP
1985,TCIFINANCE
1986,TCPLPACK
1987,TCS
1988,TDPOWERSYS
1989,TEAMGTY
1990,TEAMLEASE
1991,TECHM
1992,TECHNOE
1993,TECILCHEM
1994,TEGA
1995,TEJASNET
1996,TEMBO
1997,TENNIND
1998,TERASOFT
1999,TEXINFRA
2000,TEXMOPIPES
2001,TEXRAIL
2002,TFCILTD
2003,TFL
2004,TGBHOTELS
2005,THANGAMAYL
2006,THEINVEST
2007,THEJO
2008,THELEELA
2009,THEMISMED
2010,THERMAX
2011,THOMASCOOK
2012,THOMASCOTT
2013,THYROCARE
2014,TI
2015,TICL
2016,TIGERLOGS
2017,TIIL
2018,TIINDIA
2019,TIJARIA
2020,TIL
2021,TIMETECHNO
2022,TIMKEN
2023,TINNARUBR
2024,TIPSFILMS
2025,TIPSMUSIC
2026,TIRUMALCHM
2027,TIRUPATIFL
2028,TITAGARH
2029,TITAN
2030,TMB
2031,TMCV
2032,TMPV
2033,TNPETRO
2034,TNPL
2035,TNTELE
2036,TOKYOPLAST
2037,TOLINS
2038,TORNTPHARM
2039,TORNTPOWER
2040,TOTAL
2041,TOUCHWOOD
2042,TPHQ
2043,TPLPLASTEH
2044,TRACXN
2045,TRANSRAILL
2046,TRANSWORLD
2047,TRAVELFOOD
2048,TREEHOUSE
2049,TREJHARA
2050,TREL
2051,TRENT
2052,TRF
2053,TRIDENT
2054,TRIGYN
2055,TRITURBINE
2056,TRIVENI
2057,TRU
2058,TRUALT
2059,TSFINV
2060,TTKHLTCARE
2061,TTKPRESTIG
2062,TTL
2063,TTML
2064,TVSELECT
2065,TVSHLTD
2066,TVSMOTOR
2067,TVSSCS
2068,TVSSRICHAK
2069,TVTODAY
2070,TVVISION
2071,UBL
2072,UCAL
2073,UCOBANK
2074,UDS
2075,UEL
2076,UFBL
2077,UFLEX
2078,UFO
2079,UGARSUGAR
2080,UGROCAP
2081,UJJIVANSFB
2082,ULTRACEMCO
2083,UMAEXPORTS
2084,UMESLTD
2085,UMIYA-MRO
2086,UNICHEMLAB
2087,UNIDT
2088,UNIECOM
2089,UNIENTER
2090,UNIINFO
2091,UNIMECH
2092,UNIONBANK
2093,UNIPARTS
2094,UNITDSPR
2095,UNITECH
2096,UNITEDPOLY
2097,UNITEDTEA
2098,UNIVASTU
2099,UNIVCABLES
2100,UNIVPHOTO
2101,UNOMINDA
2102,UPL
2103,URAVIDEF
2104,URBANCO
2105,URJA
2106,USHAMART
2107,USK
2108,UTIAMC
2109,UTKARSHBNK
2110,UTLSOLAR
2111,UTTAMSUGAR
2112,UYFINCORP
2113,V2RETAIL
2114,VADILALIND
2115,VAIBHAVGBL
2116,VAISHALI
2117,VAKRANGEE
2118,VALIANTLAB
2119,VALIANTORG
2120,VARDHACRLC
2121,VARDMNPOLY
2122,VARROC
2123,VASCONEQ
2124,VASWANI
2125,VBL
2126,VCL
2127,VEDL
2128,VEEDOL
2129,VENKEYS
2130,VENTIVE
2131,VENUSPIPES
2132,VENUSREM
2133,VERANDA
2134,VERTOZ
2135,VESUVIUS
2136,VETO
2137,VGL
2138,VGUARD
2139,VHL
2140,VHLTD
2141,VIDHIING
2142,VIDYAWIRES
2143,VIJAYA
2144,VIJIFIN
2145,VIKASECO
2146,VIKASLIFE
2147,VIKRAMSOLR
2148,VIKRAN
2149,VIMTALABS
2150,VINATIORGA
2151,VINCOFE
2152,VINDHYATEL
2153,VINEETLAB
2154,VINNY
2155,VINYLINDIA
2156,VIPCLOTHNG
2157,VIPIND
2158,VIPULLTD
2159,VIRINCHI
2160,VISAKAIND
2161,VISASTEEL
2162,VISHNU
2163,VISHWARAJ
2164,VIVIDHA
2165,VIVIMEDLAB
2166,VIYASH
2167,VLEGOV
2168,VLSFINANCE
2169,VMART
2170,VMM
2171,VMSTMT
2172,VOLTAMP
2173,VOLTAS
2174,VPRPL
2175,VRAJ
2176,VRLLOG
2177,VSSL
2178,VSTIND
2179,VSTL
2180,VSTTILLERS
2181,VTL
2182,WAAREEENER
2183,WAAREEINDO
2184,WAAREERTL
2185,WABAG
2186,WAKEFIT
2187,WALCHANNAG
2188,WANBURY
2189,WCIL
2190,WEALTH
2191,WEBELSOLAR
2192,WEIZMANIND
2193,WEL
2194,WELCORP
2195,WELENT
2196,WELINV
2197,WELSPUNLIV
2198,WENDT
2199,WESTLIFE
2200,WEWIN
2201,WEWORK
2202,WHEELS
2203,WHIRLPOOL
2204,WILLAMAGOR
2205,WINDLAS
2206,WINDMACHIN
2207,WINSOME
2208,WIPL
2209,WIPRO
2210,WOCKPHARMA
2211,WONDERLA
2212,WORTHPERI
2213,WSI
2214,WSTCSTPAPR
2215,XCHANGING
2216,XELPMOC
2217,XPROINDIA
2218,XTGLOBAL
2219,YASHO
2220,YATHARTH
2221,YATRA
2222,YESBANK
2223,YUKEN
2224,ZAGGLE
2225,ZEEL
2226,ZEELEARN
2227,ZEEMEDIA
2228,ZENITHEXPO
2229,ZENITHSTL
2230,ZENSARTECH
2231,ZENTEC
2232,ZFCVINDIA
2233,ZIMLAB
2234,ZODIAC
2235,ZODIACLOTH
2236,ZOTA
2237,ZUARI
2238,ZUARIIND
2239,ZYDUSLIFE
2240,ZYDUSWELL
